query,provider,latitude,longitude,display
"RUA ALEXANDRE PEDRAZZANI, 375 - SALA  2 - JARDIM NOVO HORIZONTE - São Carlos/SP - CEP 13571-512",arcgis,-22.037008977963,-47.856483536826,"Rua Alexandre Pedrazzani 375, São Carlos, São Paulo, 13571-512"
"AVENIDA JOAO DE LOURENCO, 115 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-250",arcgis,-22.006645003337,-47.856796033614,"Avenida Joao De Lourenco 115, Vila Nery, São Carlos, São Paulo, 13568-250"
"PASSEIO DOS FLAMBOYANTS, 320 - COND  TRIADE              EDIF  LONDRES             CONJ  103 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA TEIXEIRA DE BARROS, 887 - ANDAR: 1; - VILA PRADO - São Carlos/SP - CEP 13574-033",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA COMENDADOR ALFREDO MAFFEI, 2542 - BOX   023 - JARDIM GIBERTONI - São Carlos/SP - CEP 13561-270",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MIGUEL PETRONI, 4900 - CASA  19                  SALA  1 - RESIDENCIAL ELDORADO - São Carlos/SP - CEP 13563-691",arcgis,-21.981790984041,-47.926784003119,"Rua Miguel Petroni 4900, Casa 19, São Carlos, São Paulo, 13563-691"
"RUA TREZE DE MAIO, 2876 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",nominatim,-22.018874,-47.8967251,"Rua Treze de Maio, Jardim São Carlos, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-647, Brasil"
"RUA RUA ODETTE DE CAMPOS DAMHA, 77 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ALFEO AMBROGIO, 735 - FUNDOSSALA A - JARDIM MERCEDES - São Carlos/SP - CEP 13570-540",arcgis,-22.029600982568,-47.882472988163,"Rua Alfeo Ambrogio 735, São Carlos, São Paulo, 13570-540"
"PASSEIO DAS MAGNOLIAS, 121 - APT   81                  EDIF  WASSILY KANDINSKY - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381",arcgis,-22.014862788848,-47.916078887841,"13561-381, São Carlos, São Paulo"
"RUA FRANCISCO DE OLIVEIRA PENTEADO, 120 - BOA VISTA - São Carlos/SP - CEP 13574-011",nominatim,-22.0281832,-47.9041754,"Rua Francisco de Oliveira Penteado, Vila Boa Vista I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-009, Brasil"
"RUA ANTONIO RODRIGUES CAJADO, 1384 - SALA  B 2 A - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-291",arcgis,-22.016414991588,-47.883787019124,"Rua Antonio Rodrigues Cajado 1384, São Carlos, São Paulo, 13560-291"
"AVENIDA SAO CARLOS, 1553 - CENTRO - São Carlos/SP - CEP 13560-010",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ANDRE RINALDI PETRONI, 55 - SALA  2 - JARDIM PAULISTA - São Carlos/SP - CEP 13574-490",arcgis,-22.022507000725,-47.907090973066,"Rua Andre Rinaldi Petroni 55, São Carlos, São Paulo, 13574-490"
"RUA AMBROSIO DOS SANTOS, 394 - PLANALTO PARAISO - São Carlos/SP - CEP 13562-000",arcgis,-22.008833979261,-47.913033993874,"Rua Ambrosio Dos Santos 394, São Carlos, São Paulo, 13562-000"
"AVENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91 - SALA  15 - VILA MARINA - São Carlos/SP - CEP 13566-340",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JULIO PRESTES DE ALBUQUERQUE, 280 - VILA JACOBUCCI - São Carlos/SP - CEP 13567-232",nominatim,-22.0066066,-47.871661,"Rua Júlio Prestes de Albuquerque, Vila Jacobucci, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13567-100, Brasil"
"RUA MANOEL JOAQUIM, 55 - CIDADE ARACY - São Carlos/SP - CEP 13573-118",nominatim,-22.0579348,-47.90152,"Rua Manoel Joaquim, Loteamento de Interesse Social Cidade Aracy, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13573-059, Brasil"
"RUA EPISCOPAL, 2055 - CENTRO - São Carlos/SP - CEP 13560-049",nominatim,-22.0141737,-47.8917452,"Rua Episcopal, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-001, Brasil"
"RUA DONA ALEXANDRINA, 366 - SALA  02 - VILA MONTEIRO - São Carlos/SP - CEP 13560-290",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755 - CASA  34 - CONDOMINIO RESIDENCIAL QUEBEC - São Carlos/SP - CEP 13563-623",arcgis,-21.982241656519,-47.929318597017,"Avenida Professora Maria de Cresci Leopoldino 34, São Carlos, São Paulo, 13563"
"RUA SAO JOAQUIM, 1454 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",nominatim,-22.0233489,-47.8885295,"Rua São Joaquim, Vila Monteiro Gleba I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-294, Brasil"
"RUA BASILIO DIBBO, 305 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-070",nominatim,-22.0412231,-47.8883588,"Rua Basílio Dibbo, Jardim Cruzeiro do Sul, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13572-082, Brasil"
"RUA MADRE SAINT BERNARD, 861 - JARDIM PARAISO - São Carlos/SP - CEP 13561-190",nominatim,-22.0097746,-47.9024927,"Rua Madre Saint Bernard, Jardim Paraíso, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-130, Brasil"
"AVENIDA SAO CARLOS, 1031 - CENTRO - São Carlos/SP - CEP 13560-002",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA EPISCOPAL, 1149 - CENTRO - São Carlos/SP - CEP 13560-570",nominatim,-22.0204993,-47.8918017,"1149, Rua Episcopal, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-270, Brasil"
"RUA LUIZ ROHER, 975 - JARDIM RICETTI - São Carlos/SP - CEP 13570-002",nominatim,-22.0266493,-47.8777433,"Rua Luiz Roher, Jardim Ricetti, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-060, Brasil"
"AVENIDA SAVERIO TALARICO, 220 - JARDIM RICETTI - São Carlos/SP - CEP 13570-090",arcgis,-22.029959015562,-47.876062005701,"Avenida Saverio Talarico 220, São Carlos, São Paulo, 13570-090"
"RUA DOMINGOS DE ANGELIS, 423 - JARDIM SAO RAFAEL - São Carlos/SP - CEP 13568-080",nominatim,-22.0182449,-47.8503669,"Rua Domingos de Angelis, Jardim São Rafael, Vila Nery, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13571-291, Brasil"
"RUA ANTONIO FISCHER DOS SANTOS, 380 - LOTE  04                  QUADRAJ - JARDIM PAULISTANO - São Carlos/SP - CEP 13564-390",arcgis,-21.994712568084,-47.898320306627,"Rua Antônio Fischer dos Santos 380, Jardim Paulistano, São Carlos, São Paulo, 13564-390"
"RUA BENEDITO DA SILVA, 1077 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-645",nominatim,-22.0182949,-47.9002341,"Rua Benedito da Silva, Jardim São Carlos, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-647, Brasil"
"RUA ROBERTO DE JESUS AFFONSO, 1380 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-382",nominatim,-22.0009233,-47.9136172,"Rua Roberto de Jesus Affonso, Parque Jardim Santa Felícia, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-150, Brasil"
"RUA DOM PEDRO II, 1686 - VILA MONTEIRO - São Carlos/SP - CEP 13560-320",nominatim,-22.0233316,-47.8875696,"Rua Dom Pedro II, Vila Monteiro Gleba I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-294, Brasil"
"RUA PADRE TEIXEIRA, 3558 - CENTRO - São Carlos/SP - CEP 13560-210",nominatim,-22.0140905,-47.8838192,"Rua Padre Teixeira, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-350, Brasil"
"RUA ANTONIO RODRIGUES CAJADO, 960 - SALA  01 E 02 - VILA MONTEIRO (GLEBA 1) - São Carlos/SP - CEP 13560-291",arcgis,-22.019359009349,-47.883704960292,"Rua Antonio Rodrigues Cajado 960, São Carlos, São Paulo, 13560-291"
"RUA PROFESSOR JOSE FERRAZ CAMARGO, 350 - VILA CELINA - São Carlos/SP - CEP 13566-440",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA RUI BARBOSA, 735 - CENTRO - São Carlos/SP - CEP 13560-330",nominatim,-22.0149789,-47.8867445,"Rua Rui Barbosa, Jardim Macarengo, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-161, Brasil"
"AVENIDA SAO CARLOS, 1298 - SALA  05 - CENTRO - São Carlos/SP - CEP 13560-011",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA SETE DE SETEMBRO, 2181 - CENTRO - São Carlos/SP - CEP 13560-180",nominatim,-22.0158953,-47.8837758,"Rua Sete de Setembro, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-181, Brasil"
"AVENIDA BRUNO RUGGIERO FILHO, 101 - BLOCO F                   APT   118 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-420",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA NACOES UNIDAS, 795 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-082",nominatim,-22.0426023,-47.8916212,"Rua Nações Unidas, Jardim Cruzeiro do Sul, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13572-082, Brasil"
"AVENIDA DOUTOR CARLOS BOTELHO, 2575 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-251",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA FRANCISCO FALVO, 180 - RESIDENCIAL SAMAMBAIA - São Carlos/SP - CEP 13565-545",arcgis,-21.958018984626,-47.887094015203,"Avenida Francisco Falvo 180, Água Vermelha, São Carlos, São Paulo, 13565-545"
"RUA HENRIQUE ALVES FILHO, 130 - JARDIM DAS TORRES - São Carlos/SP - CEP 13575-510",nominatim,-22.0302622,-47.9118607,"Rua Henrique Alves Filho, Jardim Bicão, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-009, Brasil"
"AVENIDA FRANCISCO PEREIRA LOPES, 1701 - TERREOSALAS 17 E 18 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-250",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA VINTE E OITO DE SETEMBRO, 1993 - SALA  03 - CENTRO - São Carlos/SP - CEP 13560-270",arcgis,-22.010536008519,-47.891109030643,"Rua Vinte E Oito De Setembro 1993, São Carlos, São Paulo, 13560-270"
"RUA TREZE DE MAIO, 2415 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",nominatim,-22.018874,-47.8967251,"Rua Treze de Maio, Jardim São Carlos, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-647, Brasil"
"RUA JOSE RIGA, 330 - RESIDENCIAL SAMAMBAIA - São Carlos/SP - CEP 13565-560",nominatim,-21.9576578,-47.8852443,"Rua José Riga, Samambaia Residencial, Água Vermelha, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13565-251, Brasil"
"RUA QUINZE DE NOVEMBRO, 2190 - SALA  04 - CENTRO - São Carlos/SP - CEP 13560-240",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA DOM PEDRO II, 1.845 - VILA MONTEIRO - São Carlos/SP - CEP 13560-320",nominatim,-22.0233316,-47.8875696,"Rua Dom Pedro II, Vila Monteiro Gleba I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-294, Brasil"
"RUA VINTE E OITO DE SETEMBRO, 2350 - BLOCO 01;ANDAR 11;APT 92 - CENTRO - São Carlos/SP - CEP 13560-270",arcgis,-22.010581983258,-47.887400960497,"Rua 28 De Setembro 2350, Apartamento 92, São Carlos, São Paulo, 13560-270"
"AVENIDA JOSE POIANAS, 152 - PARQUE DOS TIMBURIS - São Carlos/SP - CEP 13569-700",arcgis,-22.017397979282,-47.857999004357,"Avenida Jose Poianas 152, Vila Nery, São Carlos, São Paulo, 13569-615"
"RUA DOUTOR PROCOPIO TOLEDO MALTA, 41 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-308",nominatim,-21.9968976,-47.9154503,"Rua Doutor Procópio de Toledo Malta, Jardim Acapulco, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-190, Brasil"
"RUA CONDE DO PINHAL, 1762 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",nominatim,-22.0180242,-47.8928099,"1762, Rua Conde do Pinhal, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-210, Brasil"
"RUA BYRON ORTIZ DE ARAUJO, 304 - VILA JACOBUCCI - São Carlos/SP - CEP 13567-230",nominatim,-22.0062711,-47.8710469,"Rua Byron Ortiz de Araújo, Vila Jacobucci, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13567-330, Brasil"
"RUA RAFAEL DE ABREU SAMPAIO VIDAL, 1417 - CENTRO - São Carlos/SP - CEP 13560-050",nominatim,-22.0154289,-47.8828182,"Rua Rafael de Abreu Sampaio Vidal, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-201, Brasil"
"RUA HUMBERTO  DE CAMPOS, 591 - VILA LUTFALLA - São Carlos/SP - CEP 13570-670",nominatim,-22.0310015,-47.8874397,"Rua Humberto de Campos, Vila Lutfalla, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-592, Brasil"
"RUA PAULO FRAGOSO COIMBRA, 275 - APT   82 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-340",arcgis,-22.009273987268,-47.906535001428,"Rua Paulo Fragoso Coimbra 275, Apartamento 82, São Carlos, São Paulo, 13562-340"
"RUA JOSE DE PAULA LATTANZIO, 250 - PARQUE PRIMAVERA - São Carlos/SP - CEP 13567-510",arcgis,-22.008465007883,-47.867481032325,"Rua Jose De Paula Lattanzio 250, Vila Nery, São Carlos, São Paulo, 13567-510"
"RUA PROFESSOR HELVIDEO GOUVEA, 286 - VILA BOA VISTA - São Carlos/SP - CEP 13574-010",arcgis,-22.036016994173,-47.898040026379,"Rua Professor Helvideo Gouvea 286, Bela Vista São-Carlense, São Carlos, São Paulo, 13574-010"
"RUA ABRAHAO JOAO, 960 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-150",nominatim,-22.0021104,-47.907599,"Rua Abrahão João, Jardim Bandeirantes, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-250, Brasil"
"RUA PASSEIO DOS FLAMBOYANTS, 60 - SALA  407                 COND  TRIADE                    PREDIO SAO PAULO - PQ FABER CASTELL I - São Carlos/SP - CEP 13561-352",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA DOM CARMINE ROCCO, 995 - JARDIM TANGARA - São Carlos/SP - CEP 13568-120",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOAQUIM AUGUSTO RIBEIRO DE SOUZA, 924 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-330",nominatim,-21.998789,-47.9201675,"Rua Joaquim Augusto Ribeiro de Souza, Parque Jardim Santa Felícia, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13563-301, Brasil"
"RUA CANDIDO PADIM, 321 - VILA PRADO - São Carlos/SP - CEP 13574-320",nominatim,-22.0242702,-47.8995775,"Rua Cândido Padim, Jardim São Carlos, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-300, Brasil"
"RUA TREZE DE MAIO, 3345 - VILA FARIA - São Carlos/SP - CEP 13569-040",arcgis,-22.018561010258,-47.877491958382,"Rua 13 De Maio 3345, São Carlos, São Paulo, 13569-040"
"RUA JESUINO DE ARRUDA, 3040 - BRCAO - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642",arcgis,-22.019633131693,-47.881701619986,"Rua Jesuíno de Arruda 3040, Jardim Brasil, São Carlos, São Paulo, 13560-642"
"RUA GEMINIANO COSTA, SN - BOX 4 - JARDIM BRASIL - São Carlos/SP - CEP 13569-310",arcgis,-22.020401744937,-47.877726998952,"Rua Geminiano Costa, Jardim Brasil, São Carlos, São Paulo, 13569-310"
"RUA FIRMINO BRIGANTE, 475 - CIDADE ARACY - São Carlos/SP - CEP 13573-122",nominatim,-22.0569924,-47.9008303,"Rua Firmino Brigante, Loteamento de Interesse Social Cidade Aracy, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13573-059, Brasil"
"RUA ANTONIO BLANCO, 1.451 - SALA  A - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13567-060",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOAQUIM EDUARDO CATARINO, 1925 - CASA - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-070",arcgis,-22.017011992641,-47.871152976468,"Rua Joaquim Eduardo Catarino 1925, Vila Nery, São Carlos, São Paulo, 13569-070"
"RUA GENERAL OSORIO, 437 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-640",nominatim,-22.0216567,-47.8951007,"437, Rua General Osório, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-640, Brasil"
"RUA MARECHAL DEODORO, 2817 - CENTRO - São Carlos/SP - CEP 13560-201",nominatim,-22.0150344,-47.8867435,"Rua Marechal Deodoro, Quarteirão Shopping, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-161, Brasil"
